"Date time","Plan","Host","Requests","Traffic","Charged Traffic","Target Filters","Traffic in Bytes","Extra traffic in Bytes","Status","Message"
"2026-09-01 22:30 UTC","Proxy validação","s.amazon-adsystem.com:443","0","48 bytes","48 bytes","no","48","0","success",""
"2026-09-01 22:30 UTC","Proxy validação","x.cnt.my:443","0","77 bytes","77 bytes","no","77","0","success",""
"2026-09-01 22:30 UTC","Proxy validação","ad.doubleclick.net:443","0","2.89 KB","2.89 KB","no","2961","0","success",""
"2026-09-01 22:30 UTC","Proxy raspagem","www.google.com.br:443","2","12.86 KB","12.86 KB","no","13169","0","success",""
"2026-09-01 22:30 UTC","Proxy validação","tags.creativecdn.com:443","1","9.93 KB","9.93 KB","no","10165","0","success",""
"2026-09-01 22:30 UTC","Proxy validação","pixel.byspotify.com:443","0","63 bytes","63 bytes","no","63","0","success",""
"2026-09-01 22:30 UTC","Proxy validação","as.alipayobjects.com:443","1","9.98 KB","9.98 KB","no","10217","0","success",""
"2026-09-01 22:30 UTC","Proxy validação","ase.aidcgroup.net:443","2","15.09 KB","15.09 KB","no","15451","0","success",""
"2026-09-01 22:30 UTC","Proxy validação","ct.pinterest.com:443","0","2.3 KB","2.3 KB","no","2352","0","success",""
"2026-09-01 22:30 UTC","Proxy validação","logsdk.kwai-pro.com:443","0","3.13 KB","3.13 KB","no","3200","0","success",""
"2026-09-01 22:30 UTC","Proxy raspagem","s.staticz.com.br:443","7","103.21 KB","103.21 KB","no","105687","0","success",""
"2026-09-01 22:30 UTC","Proxy validação","www.dwin1.com:443","0","63 bytes","63 bytes","no","63","0","success",""
"2026-09-01 22:30 UTC","Proxy raspagem","assets.cuponomia.com.br:443","2","219.19 KB","219.19 KB","no","224455","0","success",""
"2026-09-01 22:30 UTC","Proxy validação","c.amazon-adsystem.com:443","0","126 bytes","126 bytes","no","126","0","success",""
"2026-09-01 22:30 UTC","Proxy validação","api.useinsider.com:443","0","63 bytes","63 bytes","no","63","0","success",""
"2026-09-01 22:30 UTC","Proxy validação","6j4f4s.tdum.alibaba.com:443","1","17.35 KB","17.35 KB","no","17769","0","success",""
"2026-09-01 22:30 UTC","Proxy validação","pixels.spotify.com:443","0","63 bytes","63 bytes","no","63","0","success",""
"2026-09-01 22:30 UTC","Proxy validação","app-terrific-live-prod.terrific.live:443","0","63 bytes","63 bytes","no","63","0","success",""
"2026-09-01 22:30 UTC","Proxy validação","tag.rmp.rakuten.com:443","0","63 bytes","63 bytes","no","63","0","success",""
"2026-09-01 22:30 UTC","Proxy validação","recom-acs.aliexpress.com:443","3","65.5 KB","65.5 KB","no","67077","0","success",""
"2026-09-01 22:30 UTC","Proxy validação","s21-def.ap4r.com:443","0","63 bytes","63 bytes","no","63","0","success",""
"2026-09-01 22:30 UTC","Proxy validação","dynamic.criteo.com:443","0","102 bytes","102 bytes","no","102","0","success",""
"2026-09-01 22:30 UTC","Proxy validação","pt.aliexpress.com:443","1","57.73 KB","57.73 KB","no","59120","0","success",""
"2026-09-01 22:30 UTC","Proxy validação","pay.google.com","3","0 bytes","0 bytes","no","0","0","error","SITE_PERMANENTLY_BLOCKED"
"2026-09-01 22:30 UTC","Proxy validação","itscenter.alipay.com","1","0 bytes","0 bytes","no","0","0","error","SITE_PERMANENTLY_BLOCKED"
"2026-09-01 22:29 UTC","Proxy validação","74b028.tdum.alibaba.com:443","1","17.27 KB","17.27 KB","no","17680","0","success",""
"2026-09-01 22:29 UTC","Proxy raspagem","mtalk.google.com:5228","1","8.85 KB","8.85 KB","no","9060","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","static.criteo.net:443","3","91.52 KB","91.52 KB","no","93715","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","pixel.globo.com:443","6","44.13 KB","44.13 KB","no","45192","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","unification.useinsider.com:443","2","14.36 KB","14.36 KB","no","14700","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","assets.aliexpress-media.com:443","8","6.3 MB","6.3 MB","no","6610882","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","naturab2c.api.useinsider.com:443","2","215.09 KB","215.09 KB","no","220251","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","citydsp.com:443","2","13.88 KB","13.88 KB","no","14210","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","js-cdn.dynatrace.com:443","1","90.9 KB","90.9 KB","no","93086","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","ads.mythad.com:443","12","129.92 KB","129.92 KB","no","133042","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","bu5bkp.tdum.alibaba.com:443","0","63 bytes","63 bytes","no","63","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","s.amazon-adsystem.com:443","3","25.96 KB","25.96 KB","no","26587","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","ae-pic-a1.aliexpress-media.com:443","6","96.01 KB","96.01 KB","no","98312","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","s21-def.ap4r.com:443","4","412.86 KB","412.86 KB","no","422769","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","ad.doubleclick.net:443","2","31.8 KB","31.8 KB","no","32560","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","us.creativecdn.com:443","8","75.04 KB","75.04 KB","no","76840","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","www.dwin1.com:443","2","48.44 KB","48.44 KB","no","49603","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","firebaseremoteconfig.googleapis.com:443","1","77.49 KB","77.49 KB","no","79345","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","websdk.appsflyer.com:443","1","25.62 KB","25.62 KB","no","26234","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","firebaseinstallations.googleapis.com:443","1","10.93 KB","10.93 KB","no","11191","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","o.alicdn.com:443","2","58.85 KB","58.85 KB","no","60267","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","bf56287dsl.bf.dynatrace.com:443","2","57.54 KB","57.54 KB","no","58923","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","tags.creativecdn.com:443","3","35.02 KB","35.02 KB","no","35863","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","assets.api.useinsider.com:443","2","16.44 KB","16.44 KB","no","16839","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","eitri.api.useinsider.com:443","2","25.59 KB","25.59 KB","no","26209","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","x.cnt.my:443","2","21.3 KB","21.3 KB","no","21809","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","logsdk.kwai-pro.com:443","4","57.77 KB","57.77 KB","no","59154","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","googleads.g.doubleclick.net:443","2","20.37 KB","20.37 KB","no","20856","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","pixel.byspotify.com:443","1","18.6 KB","18.6 KB","no","19049","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","dynamic.criteo.com:443","2","62.99 KB","62.99 KB","no","64500","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","tag.rmp.rakuten.com:443","2","43.25 KB","43.25 KB","no","44286","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","pdp.aliexpress-media.com:443","1","10.42 KB","10.42 KB","no","10673","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","umdc-global.aliexpress.com:443","2","26.75 KB","26.75 KB","no","27388","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","as.alipayobjects.com:443","2","19.77 KB","19.77 KB","no","20246","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","segment.api.useinsider.com:443","2","16.12 KB","16.12 KB","no","16511","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","cdn.evgnet.com:443","1","57.58 KB","57.58 KB","no","58959","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","rtmscl.com:443","2","17.87 KB","17.87 KB","no","18298","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","portals.aliexpress.com:443","1","13.69 KB","13.69 KB","no","14015","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","live-sdk.terrific.live:443","2","23.21 KB","23.21 KB","no","23767","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","sslwidget.criteo.com:443","5","39.71 KB","39.71 KB","no","40662","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","acs.aliexpress.com:443","1","273.43 KB","273.43 KB","no","279995","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","cdn.jsdelivr.net:443","1","16.25 KB","16.25 KB","no","16637","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","www.natura.com.br:443","1","4.54 MB","4.54 MB","no","4762450","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","dnacdn.net:443","5","36.22 KB","36.22 KB","no","37089","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","recom-acs.aliexpress.com:443","3","58.1 KB","58.1 KB","no","59499","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","qntm.pro:443","2","13.84 KB","13.84 KB","no","14170","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","g.alicdn.com:443","1","77.97 KB","77.97 KB","no","79845","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","pixels.spotify.com:443","3","24.55 KB","24.55 KB","no","25140","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","us.ynuf.aliapp.org:443","2","45.8 KB","45.8 KB","no","46897","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","naturaco.germany-2.evergage.com:443","4","37.59 KB","37.59 KB","no","38490","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","s3.glbimg.com:443","2","14.51 KB","14.51 KB","no","14857","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","ssl.pstatic.net:443","2","50.89 KB","50.89 KB","no","52111","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","js.braintreegateway.com:443","8","196.86 KB","196.86 KB","no","201580","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","assets.alicdn.com:443","2","663.42 KB","663.42 KB","no","679341","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","api.useinsider.com:443","1","11.98 KB","11.98 KB","no","12269","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","ase.aidcgroup.net:443","2","15.12 KB","15.12 KB","no","15486","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","fgmm5b.tdum.alibaba.com:443","1","17.27 KB","17.27 KB","no","17685","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","gum.criteo.com:443","5","63.17 KB","63.17 KB","no","64688","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","www.google.com.br:443","2","21.39 KB","21.39 KB","no","21906","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","ag.gbc.criteo.com:443","5","34.26 KB","34.26 KB","no","35084","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","nam.veta.naver.com:443","2","14.96 KB","14.96 KB","no","15314","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","www.youtube.com:443","2","44.6 KB","44.6 KB","no","45675","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","aplus.aliexpress.com:443","7","1.05 MB","1.05 MB","no","1101700","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","s.pinimg.com:443","2","87.5 KB","87.5 KB","no","89596","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","hit.api.useinsider.com:443","6","49.16 KB","49.16 KB","no","50337","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","www.google.com:443","2","58.6 KB","58.6 KB","no","60009","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","2muvsl.tdum.alibaba.com:443","1","17.33 KB","17.33 KB","no","17747","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","gem.gbc.criteo.com:443","5","34.28 KB","34.28 KB","no","35100","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","retagro.com:443","2","19.53 KB","19.53 KB","no","19994","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","falcon.useinsider.com:443","2","30.12 KB","30.12 KB","no","30847","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","cdn-us.algoliaradar.com:443","2","33.04 KB","33.04 KB","no","33832","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","pt.aliexpress.com:443","1","58.12 KB","58.12 KB","no","59518","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","www.aliexpress.com:443","2","77.25 KB","77.25 KB","no","79101","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","wcs.naver.net:443","2","30.57 KB","30.57 KB","no","31301","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","c.amazon-adsystem.com:443","4","77.44 KB","77.44 KB","no","79297","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","514031173.collect.igodigital.com:443","2","19.31 KB","19.31 KB","no","19771","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","moduleanalysis.aliexpress.com:443","1","10.6 KB","10.6 KB","no","10855","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","locationv2.api.useinsider.com:443","2","13.71 KB","13.71 KB","no","14043","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","app-terrific-live-prod.terrific.live:443","4","36.88 KB","36.88 KB","no","37768","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","us-east-wum.alibaba.com:443","2","36.76 KB","36.76 KB","no","37643","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","ct.pinterest.com:443","4","47.81 KB","47.81 KB","no","48961","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","ynuf.aliapp.org:443","1","10.81 KB","10.81 KB","no","11066","0","success",""
"2026-09-01 22:29 UTC","Proxy validação","pay.google.com","3","0 bytes","0 bytes","no","0","0","error","SITE_PERMANENTLY_BLOCKED"
"2026-09-01 22:29 UTC","Proxy validação","itscenter.alipay.com","2","0 bytes","0 bytes","no","0","0","error","SITE_PERMANENTLY_BLOCKED"
"2026-09-01 22:28 UTC","Proxy validação","o.alicdn.com:443","2","68.14 KB","68.14 KB","no","69772","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","www.youtube.com:443","1","22.39 KB","22.39 KB","no","22926","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","wcs.naver.net:443","1","15.3 KB","15.3 KB","no","15664","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","nam.veta.naver.com:443","1","7.51 KB","7.51 KB","no","7688","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","ct.pinterest.com:443","2","25.11 KB","25.11 KB","no","25709","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","js.braintreegateway.com:443","4","98.46 KB","98.46 KB","no","100825","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","sslwidget.criteo.com:443","4","32.36 KB","32.36 KB","no","33141","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","ae-pic-a1.aliexpress-media.com:443","6","183.83 KB","183.83 KB","no","188242","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","logsdk.kwai-pro.com:443","2","30.5 KB","30.5 KB","no","31232","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","dydhtg.tdum.alibaba.com:443","0","17.33 KB","17.33 KB","no","17746","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","www.aliexpress.com:443","1","38.66 KB","38.66 KB","no","39589","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","pixels.spotify.com:443","3","24.71 KB","24.71 KB","no","25300","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","live-sdk.terrific.live:443","1","11.68 KB","11.68 KB","no","11956","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","pdp.aliexpress-media.com:443","1","10.4 KB","10.4 KB","no","10651","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","moduleanalysis.aliexpress.com:443","1","21.12 KB","21.12 KB","no","21628","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","x.cnt.my:443","1","10.76 KB","10.76 KB","no","11020","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","static.criteo.net:443","2","61.93 KB","61.93 KB","no","63417","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","acs.aliexpress.com:443","1","236.74 KB","236.74 KB","no","242425","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","c.amazon-adsystem.com:443","2","38.9 KB","38.9 KB","no","39836","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","dnacdn.net:443","4","30.49 KB","30.49 KB","no","31218","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","cdn.evgnet.com:443","2","115.15 KB","115.15 KB","no","117918","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","tags.creativecdn.com:443","2","22.53 KB","22.53 KB","no","23068","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","ads.mythad.com:443","6","66.72 KB","66.72 KB","no","68324","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","assets.aliexpress-media.com:443","8","4.33 MB","4.33 MB","no","4541138","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","assets.alicdn.com:443","2","481.75 KB","481.75 KB","no","493313","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","naturab2c.api.useinsider.com:443","1","107.7 KB","107.7 KB","no","110282","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","falcon.useinsider.com:443","1","16.07 KB","16.07 KB","no","16459","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","pixel.globo.com:443","4","29.7 KB","29.7 KB","no","30414","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","ag.gbc.criteo.com:443","4","28.92 KB","28.92 KB","no","29612","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","cdn.jsdelivr.net:443","2","32.49 KB","32.49 KB","no","33266","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","gum.criteo.com:443","3","45.3 KB","45.3 KB","no","46383","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","ynuf.aliapp.org:443","1","18.9 KB","18.9 KB","no","19354","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","www.natura.com.br:443","2","5.37 MB","5.37 MB","no","5634541","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","hit.api.useinsider.com:443","3","25.6 KB","25.6 KB","no","26218","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","firebaseinstallations.googleapis.com:443","2","21.67 KB","21.67 KB","no","22185","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","3b78jl.tdum.alibaba.com:443","1","17.33 KB","17.33 KB","no","17747","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","locationv2.api.useinsider.com:443","1","6.93 KB","6.93 KB","no","7093","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","websdk.appsflyer.com:443","2","51.26 KB","51.26 KB","no","52492","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","cdn-us.algoliaradar.com:443","1","16.6 KB","16.6 KB","no","17001","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","us.ynuf.aliapp.org:443","2","44.12 KB","44.12 KB","no","45179","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","www.google.com.br:443","1","11.5 KB","11.5 KB","no","11779","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","s.pinimg.com:443","1","43.84 KB","43.84 KB","no","44892","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","qntm.pro:443","1","6.95 KB","6.95 KB","no","7121","0","success",""
"2026-09-01 22:28 UTC","Proxy raspagem","clientservices.googleapis.com:443","1","10.13 KB","10.13 KB","no","10375","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","www.dwin1.com:443","1","24.29 KB","24.29 KB","no","24869","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","ase.aidcgroup.net:443","2","15.11 KB","15.11 KB","no","15477","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","as.alipayobjects.com:443","1","9.94 KB","9.94 KB","no","10178","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","ad.doubleclick.net:443","1","17.38 KB","17.38 KB","no","17801","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","g.alicdn.com:443","1","145.06 KB","145.06 KB","no","148545","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","gem.gbc.criteo.com:443","4","28.93 KB","28.93 KB","no","29624","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","js-cdn.dynatrace.com:443","2","181.72 KB","181.72 KB","no","186085","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","www.google.com:443","1","34.96 KB","34.96 KB","no","35796","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","umdc-global.aliexpress.com:443","1","13.42 KB","13.42 KB","no","13742","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","naturaco.germany-2.evergage.com:443","2","18.95 KB","18.95 KB","no","19403","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","us.creativecdn.com:443","6","66.54 KB","66.54 KB","no","68136","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","citydsp.com:443","1","6.97 KB","6.97 KB","no","7142","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","retagro.com:443","1","10.47 KB","10.47 KB","no","10717","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","pt.aliexpress.com:443","1","67.29 KB","67.29 KB","no","68908","0","success",""
"2026-09-01 22:28 UTC","Proxy raspagem","beacons.gcp.gvt2.com:443","1","6.36 KB","6.36 KB","no","6508","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","unification.useinsider.com:443","1","8.21 KB","8.21 KB","no","8411","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","rtmscl.com:443","1","8.97 KB","8.97 KB","no","9186","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","dynamic.criteo.com:443","1","31.54 KB","31.54 KB","no","32301","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","recom-acs.aliexpress.com:443","3","89.4 KB","89.4 KB","no","91541","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","s.amazon-adsystem.com:443","2","17.36 KB","17.36 KB","no","17780","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","eitri.api.useinsider.com:443","1","12.89 KB","12.89 KB","no","13198","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","aplus.aliexpress.com:443","7","873.04 KB","873.04 KB","no","893990","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","portals.aliexpress.com:443","1","27.29 KB","27.29 KB","no","27950","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","client-side-metrics.us5.us.criteo.net:443","1","8.02 KB","8.02 KB","no","8213","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","tag.rmp.rakuten.com:443","1","21.91 KB","21.91 KB","no","22440","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","bf56287dsl.bf.dynatrace.com:443","1","36.93 KB","36.93 KB","no","37821","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","segment.api.useinsider.com:443","1","8.17 KB","8.17 KB","no","8361","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","s21-def.ap4r.com:443","2","206.53 KB","206.53 KB","no","211488","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","us-east-wum.alibaba.com:443","1","18.42 KB","18.42 KB","no","18861","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","googleads.g.doubleclick.net:443","1","10.72 KB","10.72 KB","no","10973","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","514031173.collect.igodigital.com:443","1","9.77 KB","9.77 KB","no","10001","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","assets.api.useinsider.com:443","1","8.31 KB","8.31 KB","no","8512","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","pixel.byspotify.com:443","1","18.65 KB","18.65 KB","no","19093","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","s3.glbimg.com:443","1","7.37 KB","7.37 KB","no","7546","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","api.useinsider.com:443","2","23.98 KB","23.98 KB","no","24559","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","ssl.pstatic.net:443","1","25.48 KB","25.48 KB","no","26087","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","firebaseremoteconfig.googleapis.com:443","2","38.68 KB","38.68 KB","no","39607","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","bu5bkp.tdum.alibaba.com:443","1","17.29 KB","17.29 KB","no","17704","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","app-terrific-live-prod.terrific.live:443","2","18.5 KB","18.5 KB","no","18940","0","success",""
"2026-09-01 22:28 UTC","Proxy validação","pay.google.com","2","0 bytes","0 bytes","no","0","0","error","SITE_PERMANENTLY_BLOCKED"
"2026-09-01 22:28 UTC","Proxy validação","itscenter.alipay.com","1","0 bytes","0 bytes","no","0","0","error","SITE_PERMANENTLY_BLOCKED"
"2026-09-01 22:27 UTC","Proxy raspagem","rum-client-seo-production.shared.meliuz-internal.com:443","0","63 bytes","63 bytes","no","63","0","success",""
"2026-09-01 22:27 UTC","Proxy validação","x.cnt.my:443","1","10.69 KB","10.69 KB","no","10943","0","success",""
"2026-09-01 22:27 UTC","Proxy validação","gum.criteo.com:443","4","44.62 KB","44.62 KB","no","45689","0","success",""
"2026-09-01 22:27 UTC","Proxy validação","bf56287dsl.bf.dynatrace.com:443","1","38.96 KB","38.96 KB","no","39890","0","success",""
"2026-09-01 22:27 UTC","Proxy validação","dynamic.criteo.com:443","1","31.54 KB","31.54 KB","no","32302","0","success",""
"2026-09-01 22:27 UTC","Proxy validação","tag.rmp.rakuten.com:443","1","21.71 KB","21.71 KB","no","22229","0","success",""
"2026-09-01 22:27 UTC","Proxy validação","static.criteo.net:443","3","93.78 KB","93.78 KB","no","96028","0","success",""
"2026-09-01 22:27 UTC","Proxy validação","ae-pic-a1.aliexpress-media.com:443","12","104.5 KB","104.5 KB","no","107006","0","success",""
"2026-09-01 22:27 UTC","Proxy validação","ssl.pstatic.net:443","1","25.48 KB","25.48 KB","no","26087","0","success",""
"2026-09-01 22:27 UTC","Proxy validação","nam.veta.naver.com:443","1","7.51 KB","7.51 KB","no","7690","0","success",""
"2026-09-01 22:27 UTC","Proxy validação","qntm.pro:443","1","6.93 KB","6.93 KB","no","7098","0","success",""
"2026-09-01 22:27 UTC","Proxy validação","s.amazon-adsystem.com:443","1","8.69 KB","8.69 KB","no","8903","0","success",""
"2026-09-01 22:27 UTC","Proxy validação","portals.aliexpress.com:443","2","13.69 KB","13.69 KB","no","14016","0","success",""
"2026-09-01 22:27 UTC","Proxy validação","ads.mythad.com:443","6","63.85 KB","63.85 KB","no","65384","0","success",""
"2026-09-01 22:27 UTC","Proxy validação","pixel.globo.com:443","2","14.79 KB","14.79 KB","no","15140","0","success",""
"2026-09-01 22:27 UTC","Proxy validação","us.ynuf.aliapp.org:443","2","40.3 KB","40.3 KB","no","41267","0","success",""
"2026-09-01 22:27 UTC","Proxy validação","us.creativecdn.com:443","6","46.64 KB","46.64 KB","no","47760","0","success",""
"2026-09-01 22:27 UTC","Proxy validação","pixels.spotify.com:443","0","63 bytes","63 bytes","no","63","0","success",""
"2026-09-01 22:27 UTC","Proxy validação","hit.api.useinsider.com:443","3","25.12 KB","25.12 KB","no","25724","0","success",""
"2026-09-01 22:27 UTC","Proxy validação","googleads.g.doubleclick.net:443","1","10.65 KB","10.65 KB","no","10909","0","success",""
"2026-09-01 22:27 UTC","Proxy validação","locationv2.api.useinsider.com:443","1","6.89 KB","6.89 KB","no","7053","0","success",""
"2026-09-01 22:27 UTC","Proxy validação","www.youtube.com:443","1","22.34 KB","22.34 KB","no","22872","0","success",""
"2026-09-01 22:27 UTC","Proxy validação","unification.useinsider.com:443","1","7.23 KB","7.23 KB","no","7406","0","success",""
